;CAT1;CAT2;CAT3;ID;Caption
;vanilla-misc;monster templates;;gameplay\templates\monsters\elemental_dao_lvl1a.w2ent;elemental dao lvl1a
;vanilla-misc;monster templates;;gameplay\templates\monsters\elemental_dao_lvl2a.w2ent;elemental dao lvl2a
;vanilla-misc;monster templates;;gameplay\templates\monsters\endriaga_tailvl7__nestboss.w2ent;endriaga tailvl7 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\fogling_lvl1_level7.w2ent;fogling lvl1 level7
;vanilla-misc;monster templates;;gameplay\templates\monsters\fogling_lvl26.w2ent;fogling lvl26
;vanilla-misc;monster templates;;gameplay\templates\monsters\forktail_lvl1a.w2ent;forktail lvl1a
;vanilla-misc;monster templates;;gameplay\templates\monsters\forktail_lvl30.w2ent;forktail lvl30
;vanilla-misc;monster templates;;gameplay\templates\monsters\gargoyle_lvl1_lvl25.w2ent;gargoyle lvl1 lvl25
;vanilla-misc;monster templates;;gameplay\templates\monsters\gargoyle_lvl1a.w2ent;gargoyle lvl1a
;vanilla-misc;monster templates;;gameplay\templates\monsters\ghoul_lvl2_nestboss.w2ent;ghoul lvl2 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\ghoul_lvl4.w2ent;ghoul lvl4
;vanilla-misc;monster templates;;gameplay\templates\monsters\ghoul_lvl6.w2ent;ghoul lvl6
;vanilla-misc;monster templates;;gameplay\templates\monsters\golem_lvl1.w2ent;golem lvl1
;vanilla-misc;monster templates;;gameplay\templates\monsters\gryphon_prolog.w2ent;gryphon prolog
;vanilla-misc;monster templates;;gameplay\templates\monsters\hag_water_lvl25.w2ent;hag water lvl25
;vanilla-misc;monster templates;;gameplay\templates\monsters\hag_water_lvl2a.w2ent;hag water lvl2a
;vanilla-misc;monster templates;;gameplay\templates\monsters\hag_water_lvl2b.w2ent;hag water lvl2b
;vanilla-misc;monster templates;;gameplay\templates\monsters\hag_water_lvl6.w2ent;hag water lvl6
;vanilla-misc;monster templates;;gameplay\templates\monsters\harpy_lvl21.w2ent;harpy lvl21
;vanilla-misc;monster templates;;gameplay\templates\monsters\harpy_lvl5_nestboss.w2ent;harpy lvl5 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\nekker_lvl1_nestboss.w2ent;nekker lvl1 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\nekker_lvl3__warrior_level12.w2ent;nekker lvl3 warrior level12
;vanilla-misc;monster templates;;gameplay\templates\monsters\nekker_lvl4_nestboss.w2ent;nekker lvl4 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\nekker_lvl9__warrior.w2ent;nekker lvl9 warrior
;vanilla-misc;monster templates;;gameplay\templates\monsters\nekker_warrior_nestboss_level 6.w2ent;nekker warrior nestboss level 6
;vanilla-misc;monster templates;;gameplay\templates\monsters\nightwraith_lvl25.w2ent;nightwraith lvl25
;vanilla-misc;monster templates;;gameplay\templates\monsters\rotfiend_lvl1_nestboss.w2ent;rotfiend lvl1 nestboss
;vanilla-misc;monster templates;;gameplay\templates\monsters\siren_lvl16__lamia.w2ent;siren lvl16 lamia
;vanilla-misc;monster templates;;gameplay\templates\monsters\troll_ice_lvl13.w2ent;troll ice lvl13
;vanilla-misc;monster templates;;gameplay\templates\monsters\wh_q105_replacer.w2ent;wh q105 replacer
;vanilla-misc;monster templates;;gameplay\templates\monsters\wild_dog_lvl12.w2ent;wild dog lvl12
;vanilla-misc;monster templates;;gameplay\templates\monsters\wolf_lvl4_nerf.w2ent;wolf lvl4 nerf
;vanilla-misc;monster templates;;gameplay\templates\monsters\wraith_lvl2.w2ent;wraith lvl2
;vanilla-misc;monster templates;;gameplay\templates\monsters\wraith_lvl24.w2ent;wraith lvl24
;vanilla-misc;monster templates;;gameplay\templates\monsters\wraith_lvl6_prologue.w2ent;wraith lvl6 prologue
;vanilla-misc;monster templates;;gameplay\templates\monsters\wraithlvl13_minibossminion.w2ent;wraithlvl13 minibossminion
;vanilla-misc;monster templates;;gameplay\templates\monsters\wyvern_lvl2a.w2ent;wyvern lvl2a
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\bald_mountain\bald_mountain_crafter.w2ent;bald mountain crafter
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\bald_mountain\bald_mountain_wandering_merchant.w2ent;bald mountain wandering merchant
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\baron_village\baron_keep_village_trader_01.w2ent;baron keep village trader 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\barons_keep\baron_quartermaster_01.w2ent;baron quartermaster 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\barons_keep\barons_keep_armorer_01.w2ent;barons keep armorer 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\boat_maker_spot\nml_boat_maker.w2ent;nml boat maker
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\borrows\borrows_shopkeep_01.w2ent;borrows shopkeep 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\glinsk\glinsk_barber_01.w2ent;glinsk barber 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\glinsk\glinsk_general_store_01.w2ent;glinsk general store 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\midcotts\midcotts_blacksmith_01.w2ent;midcotts blacksmith 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\midcotts\midcotts_trader_01.w2ent;midcotts trader 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\mouth\mouth_armorer_01.w2ent;mouth armorer 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\mouth\mouth_shopkeeper_01.w2ent;mouth shopkeeper 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\rudnik\rudnik_blacksmith_01.w2ent;rudnik blacksmith 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\rudnik\rudnik_shopkeeper_01.w2ent;rudnik shopkeeper 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\snots\snots_blacksmith_01.w2ent;snots blacksmith 01
;vanilla-misc;shops and craftsmen;no mans land;gameplay\community\shops_and_craftsmen\no_mans_land\snots\snots_general_store_01.w2ent;snots general store 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novi_brothel_dist_dandelions_brothel_01.w2ent;novi brothel dist dandelions brothel 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novi_brothel_dist_herbs_trader.w2ent;novi brothel dist herbs trader
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novi_brothel_dist_pegleg_peggys.w2ent;novi brothel dist pegleg peggys
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novigrad_brothel_dist_pegleg_peggys_girl_01.w2ent;novigrad brothel dist pegleg peggys girl 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novigrad_brothel_dist_pegleg_peggys_girl_02.w2ent;novigrad brothel dist pegleg peggys girl 02
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novigrad_brothel_dist_pegleg_peggys_girl_03.w2ent;novigrad brothel dist pegleg peggys girl 03
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\brothel_district\novigrad_brothel_district_shady_merchant.w2ent;novigrad brothel district shady merchant
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\citizen_district\novigrad_citizen_district_golden_sturgeon_innkeeper_01.w2ent;novigrad citizen district golden sturgeon innkeeper 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\citizen_district\novigrad_citizen_district_regular_smith_01.w2ent;novigrad citizen district regular smith 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\citizen_district\novigrad_citizen_district_shopkeeper_01.w2ent;novigrad citizen district shopkeeper 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\crematory\novi_crematory_alchemist_01.w2ent;novi crematory alchemist 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\fat_catch_inn\fat_catch_inn_barkeep_01.w2ent;fat catch inn barkeep 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\kingfisher_replacement_01.w2ent;kingfisher replacement 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\novigrad_market_book_merchant_01.w2ent;novigrad market book merchant 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\novigrad_market_smith_01.w2ent;novigrad market smith 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\novigrad_market_trader_01.w2ent;novigrad market trader 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\novigrad_market_trader_02.w2ent;novigrad market trader 02
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\market\novigrad_market_trader_03.w2ent;novigrad market trader 03
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\poor_district\novi_poor_dist_drunk_barber_01.w2ent;novi poor dist drunk barber 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\poor_district\novi_poor_dist_loan_shark.w2ent;novi poor dist loan shark
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\poor_district\novigrad_poor_district_junk_seller.w2ent;novigrad poor district junk seller
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\poor_district\novigrad_poor_district_nowhere_01.w2ent;novigrad poor district nowhere 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novi_rich_dist_barber_01.w2ent;novi rich dist barber 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novi_rich_dist_general_store_01.w2ent;novi rich dist general store 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novigrad_rich_district_armorer_01.w2ent;novigrad rich district armorer 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novigrad_rich_district_passiflora_girl_01.w2ent;novigrad rich district passiflora girl 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novigrad_rich_district_passiflora_girl_02.w2ent;novigrad rich district passiflora girl 02
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\rich_district\novigrad_rich_district_passiflora_girl_03.w2ent;novigrad rich district passiflora girl 03
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\roche_camp\roches_camp_quartermaster_01.w2ent;roches camp quartermaster 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\scoiatael_camp\scoiatael_camp_novigrad.w2ent;scoiatael camp novigrad
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\scoiatael_camp\scoiatael_camp_oxenfurt.w2ent;scoiatael camp oxenfurt
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\suburbs\novigrad_suburbs_seven_cats_inn_01.w2ent;novigrad suburbs seven cats inn 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\temple_district\novi_temple_dist_alchemist_01.w2ent;novi temple dist alchemist 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\toderas\toderas_village_trader_01.w2ent;toderas village trader 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebirdge_barber_01.w2ent;whitebirdge barber 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebridge_boat_builder.w2ent;whitebridge boat builder
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebridge_general_store_01.w2ent;whitebridge general store 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebridge_herbalist_01.w2ent;whitebridge herbalist 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebridge_redanian_armorer_01.w2ent;whitebridge redanian armorer 01
;vanilla-misc;shops and craftsmen;novigrad;gameplay\community\shops_and_craftsmen\novigrad\whitebridge\whitebridge_redanian_blacksmith_01.w2ent;whitebridge redanian blacksmith 01
;vanilla-misc;shops and craftsmen;prologue;gameplay\community\shops_and_craftsmen\prologue\prologue_griffon_merchant_01.w2ent;prologue griffon merchant 01
;vanilla-misc;shops and craftsmen;prologue;gameplay\community\shops_and_craftsmen\prologue\prologue_nilfgaardian_camp_quartermaster.w2ent;prologue nilfgaardian camp quartermaster
;vanilla-misc;shops and craftsmen;prologue;gameplay\community\shops_and_craftsmen\prologue\prologue_palace_card_player.w2ent;prologue palace card player
;vanilla-misc;shops and craftsmen;prologue;gameplay\community\shops_and_craftsmen\prologue\q504_innkeeper.w2ent;q504 innkeeper
;vanilla-misc;shops and craftsmen;prologue;gameplay\community\shops_and_craftsmen\prologue\q505_redanian_blacksmith.w2ent;q505 redanian blacksmith
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\arinbjorn\arinbjorn_blacksmith_01.w2ent;arinbjorn blacksmith 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\arinbjorn\arinbjorn_innkeeper_01.w2ent;arinbjorn innkeeper 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\blandare\blandare_merchant_01.w2ent;blandare merchant 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\brokvar\brokvar_barber_01.w2ent;brokvar barber 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\brokvar\brokvar_boat_builder.w2ent;brokvar boat builder
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\brokvar\brokvar_innkeeper_01.w2ent;brokvar innkeeper 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\brokvar\brokvar_shopkeeper_01.w2ent;brokvar shopkeeper 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\brokvar\brokvar_smith_01.w2ent;brokvar smith 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\dimun\dimun_boat_builder.w2ent;dimun boat builder
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\dimun\dimun_smith_01.w2ent;dimun smith 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\dimun\dimun_tavern_barkeep_01.w2ent;dimun tavern barkeep 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\dimun\dimun_trader_01.w2ent;dimun trader 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\ferlund\ferlund_blacksmith_01.w2ent;ferlund blacksmith 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\ferlund\ferlund_trader_01.w2ent;ferlund trader 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\freya\freya_temple_priestess_01.w2ent;freya temple priestess 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\fyresdal\fyresdal_shopkeeper_01.w2ent;fyresdal shopkeeper 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\fyresdal\fyresdal_smith_01.w2ent;fyresdal smith 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\herbalist\herbalist_community_herbalist_01.w2ent;herbalist community herbalist 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\holmestein\holmestein_trader_01.w2ent;holmestein trader 01
;vanilla-misc;shops and craftsmen;skellige;gameplay\community\shops_and_craftsmen\skellige\kaer_trolde\kaer_trolde_castle_armorer_01.w2ent;kaer trolde castle armorer 01
