file;cat1;cat2;cat3;id;caption;frames
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss01_idle01;Triss01 idle01;173
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss01_idle02_ad2;Triss01 idle02 ad2;270
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss01_to_02_ad1;Triss01 to 02 ad1;59
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss02_Outro_ad1;Triss02 Outro ad1;180
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss02_gest01_ad1;Triss02 gest01 ad1;145
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss02_idle01_ad1;Triss02 idle01 ad1;261
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_triss.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_triss;Triss_Intro;Triss Intro;373
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_Outro_ad1_ad2;Witcher01 Outro ad1 ad2;120
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest01_bored;Witcher01 gest01 bored;167
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest02_ad1;Witcher01 gest02 ad1;129
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest03_ad1;Witcher01 gest03 ad1;135
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest04_ad2;Witcher01 gest04 ad2;135
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest05_ad2;Witcher01 gest05 ad2;78
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_gest06_ad2;Witcher01 gest06 ad2;70
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_idle01;Witcher01 idle01;207
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher01_idle02_ad1;Witcher01 idle02 ad1;220
characters\templates\interaction\dialog\custom_dialog\iorweth_cliff_dialog\iorweth_cliff_witcher.w2anims;templates;iorweth_cliff_dialog;iorweth_cliff_witcher;Witcher_Intro;Witcher Intro;373
characters\templates\knight\animation\exploration.w2anims;templates;knight;exploration;ex_idle;ex idle;200
characters\templates\knight\animation\exploration.w2anims;templates;knight;exploration;ex_run;ex run;24
characters\templates\knight\animation\exploration.w2anims;templates;knight;exploration;ex_walk;ex walk;37
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;ex_idle2fsv_idle;ex idle2fsv idle;31
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_bas_d2_r;fsv bas d2 r;36
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_block_hit1;fsv block hit1;30
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_block_loop;fsv block loop;106
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_block_start;fsv block start;15
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_block_stop;fsv block stop;20
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_fast_01_d;fsv fast 01 d;26
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_fast_01_s;fsv fast 01 s;27
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_fast_02_s;fsv fast 02 s;32
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_hit_1;fsv hit 1;25
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_idle;fsv idle;31
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_kick;fsv kick;50
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_lvl1_2_d;fsv lvl1 2 d;40
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_run;fsv run;19
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_run_l;fsv run l;19
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_run_r;fsv run r;19
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_strong_01_s;fsv strong 01 s;60
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_strong_02_s;fsv strong 02 s;55
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_taunt_01;fsv taunt 01;58
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_walkb;fsv walkb;22
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_walkf;fsv walkf;27
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_walkl;fsv walkl;27
characters\templates\man\animation\c_fsv_npc.w2anims;templates;man;c_fsv_npc;fsv_walkr;fsv walkr;25
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_attack_dynamic1;armor shield attack dynamic1;59
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_attack_static1;armor shield attack static1;55
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_attack1;armor shield block attack1;49
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_attack2;armor shield block attack2;54
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_counter_back;armor shield block counter back;50
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_counter_back_2;armor shield block counter back 2;58
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_hitblock;armor shield block hitblock;50
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_hitblock2;armor shield block hitblock2;50
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_hitblock3;armor shield block hitblock3;50
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_loop;armor shield block loop;80
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_start;armor shield block start;29
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_block_stop;armor shield block stop;35
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_charge;armor shield charge;49
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_hitblock1;armor shield hitblock1;42
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_idle;armor shield idle;54
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_run;armor shield run;24
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_shieldbreak;armor shield shieldbreak;40
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_walk;armor shield walk;30
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_walkB;armor shield walkB;34
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_walkL;armor shield walkL;32
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_walkR;armor shield walkR;32
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_die1;armor shield weakened die1;93
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_hitback1;armor shield weakened hitback1;58
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_hitblock1;armor shield weakened hitblock1;37
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_loop;armor shield weakened loop;54
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_start;armor shield weakened start;40
characters\templates\man\animation\combat_armor_shield.w2anims;templates;man;combat_armor_shield;armor_shield_weakened_stop;armor shield weakened stop;32
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_aard_b;c bow aard b;138
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_aard_f;c bow aard f;123
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_attack_1;c bow attack 1;130
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_attack_2;c bow attack 2;110
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_attack_step_1;c bow attack step 1;140
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_attack_step_2;c bow attack step 2;140
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_axii_reaction_loop;c bow axii reaction loop;77
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_axii_reaction_start;c bow axii reaction start;93
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_axii_reaction_stop;c bow axii reaction stop;97
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_axii_reaction_succes;c bow axii reaction succes;80
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_death_b;c bow death b;88
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_death_f;c bow death f;74
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_draw_bow;c bow draw bow;52
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_draw_sword;c bow draw sword;71
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hide_bow;c bow hide bow;52
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit1_b;c bow hit1 b;61
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit1_b_180;c bow hit1 b 180;71
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit1_t1;c bow hit1 t1;50
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit1_t2;c bow hit1 t2;77
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit2_b;c bow hit2 b;76
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_hit2_t1;c bow hit2 t1;77
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_idle;c bow idle;63
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_igni_reaction_loop;c bow igni reaction loop;59
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_igni_reaction_start;c bow igni reaction start;32
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_igni_reaction_stop;c bow igni reaction stop;73
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_knockdown_death;c bow knockdown death;60
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_knockdown_loop;c bow knockdown loop;20
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_knockdown_start;c bow knockdown start;66
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_knockdown_stop;c bow knockdown stop;57
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run;c bow run;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_dir_backwardsleft;c bow run dir backwardsleft;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_dir_backwardsright;c bow run dir backwardsright;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_dir_left;c bow run dir left;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_dir_right;c bow run dir right;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_l;c bow run l;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_l_slow;c bow run l slow;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_r;c bow run r;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_r_slow;c bow run r slow;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_slow;c bow run slow;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_slow_dir_backwardsleft;c bow run slow dir backwardsleft;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_slow_dir_backwardsright;c bow run slow dir backwardsright;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_slow_dir_left;c bow run slow dir left;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_run_slow_dir_right;c bow run slow dir right;22
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_stunned_loop;c bow stunned loop;36
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_stunned_start;c bow stunned start;79
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_stunned_stop;c bow stunned stop;44
characters\templates\man\animation\combat_bow.w2anims;templates;man;combat_bow;c_bow_taunt1;c bow taunt1;105
