;CAT1;CAT2;CAT3;ID;Caption
;vanilla-decorations;human corpses;beggar;environment\decorations\corpses\human_corpses\beggars\model\beggar_corpse_10.w2ent;beggar corpse 10
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\burned_body\dead_body_burned_2.w2ent;dead body burned 2
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_01_burned.w2ent;corpse 01 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_02_burned.w2ent;corpse 02 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_03_burned.w2ent;corpse 03 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_04_burned.w2ent;corpse 04 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_05_burned.w2ent;corpse 05 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_07_burned.w2ent;corpse 07 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_08_burned.w2ent;corpse 08 burned
;vanilla-decorations;human corpses;burned;environment\decorations\corpses\human_corpses\burned_bodies\corpse_10_burned.w2ent;corpse 10 burned
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_nilfgaardian_soldier.w2ent;corpse 01 hangman nilfgaardian soldier
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_novigrad_guard.w2ent;corpse 01 hangman novigrad guard
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_redania_guard.w2ent;corpse 01 hangman redania guard
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_skeleton.w2ent;corpse 01 hangman skeleton
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_temeria_guard.w2ent;corpse 01 hangman temeria guard
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_temerian_guard.w2ent;corpse 01 hangman temerian guard
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_01_hangman_villager.w2ent;corpse 01 hangman villager
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_02_hangman_skeleton.w2ent;corpse 02 hangman skeleton
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_02_hangman_villager.w2ent;corpse 02 hangman villager
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\corpse_03_hangman_skeleton.w2ent;corpse 03 hangman skeleton
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\corpse_01_hangman_mq1015_deserter.w2ent;corpse 01 hangman mq1015 deserter
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\corpse_01_hangman_nilfgaardian_soldier_01.w2ent;corpse 01 hangman nilfgaardian soldier 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_base.w2ent;hangman base
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_novigrad_guard_01.w2ent;hangman novigrad guard 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_redania_guard_01.w2ent;hangman redania guard 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_skeleton_01.w2ent;hangman skeleton 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_skeleton_02.w2ent;hangman skeleton 02
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_skeleton_03.w2ent;hangman skeleton 03
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_temerian_guard_01.w2ent;hangman temerian guard 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_villager_01.w2ent;hangman villager 01
;vanilla-decorations;human corpses;hangman;environment\decorations\corpses\human_corpses\hangman\model\hangman_villager_02.w2ent;hangman villager 02
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\merchant_corpses_01.w2ent;merchant corpses 01
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\merchant_corpses_02.w2ent;merchant corpses 02
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\merchant_corpses_03.w2ent;merchant corpses 03
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\merchant_corpses_04.w2ent;merchant corpses 04
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\merchant_corpses_06.w2ent;merchant corpses 06
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\model\merchant_corpses_01.w2ent;merchant corpses 01
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\model\merchant_corpses_02.w2ent;merchant corpses 02
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\model\merchant_corpses_03.w2ent;merchant corpses 03
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\model\merchant_corpses_04.w2ent;merchant corpses 04
;vanilla-decorations;human corpses;merchant;environment\decorations\corpses\human_corpses\merchant\model\merchant_corpses_06.w2ent;merchant corpses 06
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_knight\corpse_01_nilfgaard_knight.w2ent;corpse 01 nilfgaard knight
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_knight\corpse_02_nilfgaard_knight.w2ent;corpse 02 nilfgaard knight
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_01_nilfgaard_soldier.w2ent;corpse 01 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_02_nilfgaard_soldier.w2ent;corpse 02 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_03_nilfgaard_soldier.w2ent;corpse 03 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_04_nilfgaard_soldier.w2ent;corpse 04 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_05_nilfgaard_soldier.w2ent;corpse 05 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_06_nilfgaard_soldier.w2ent;corpse 06 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_07_nilfgaard_soldier.w2ent;corpse 07 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_08_nilfgaard_soldier.w2ent;corpse 08 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_09_nilfgaard_soldier.w2ent;corpse 09 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_10_nilfgaard_soldier.w2ent;corpse 10 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\corpse_11_nilfgaard_soldier.w2ent;corpse 11 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_01_nilfgaard_soldier.w2ent;corpse 01 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_02_nilfgaard_soldier.w2ent;corpse 02 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_03_nilfgaard_soldier.w2ent;corpse 03 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_04_nilfgaard_soldier.w2ent;corpse 04 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_05_nilfgaard_soldier.w2ent;corpse 05 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_06_nilfgaard_soldier.w2ent;corpse 06 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_07_nilfgaard_soldier.w2ent;corpse 07 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_08_nilfgaard_soldier.w2ent;corpse 08 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_09_nilfgaard_soldier.w2ent;corpse 09 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_10_nilfgaard_soldier.w2ent;corpse 10 nilfgaard soldier
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\model\corpse_11_nilfgaard_soldier_impaled.w2ent;corpse 11 nilfgaard soldier impaled
;vanilla-decorations;human corpses;nilfgaard;environment\decorations\corpses\human_corpses\nilfgaard_soldiers\nilfgardian_soldier_frozen_px.w2ent;nilfgardian soldier frozen px
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_01_nml_child.w2ent;corpse 01 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_02_nml_child.w2ent;corpse 02 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_04_nml_child.w2ent;corpse 04 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_05_nml_child.w2ent;corpse 05 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_06_nml_child.w2ent;corpse 06 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_07_nml_child.w2ent;corpse 07 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_08_nml_child.w2ent;corpse 08 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\corpse_09_nml_child.w2ent;corpse 09 nml child
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_01.w2ent;nml child corpse 01
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_02.w2ent;nml child corpse 02
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_04.w2ent;nml child corpse 04
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_05.w2ent;nml child corpse 05
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_06.w2ent;nml child corpse 06
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_07.w2ent;nml child corpse 07
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_08.w2ent;nml child corpse 08
;vanilla-decorations;human corpses;no mans land child;environment\decorations\corpses\human_corpses\nml_child\model\nml_child_corpse_09.w2ent;nml child corpse 09
;vanilla-decorations;human corpses;no mans land villager;environment\decorations\corpses\human_corpses\nml_villagers\corpse_01_nml_villager.w2ent;corpse 01 nml villager
;vanilla-decorations;human corpses;no mans land villager;environment\decorations\corpses\human_corpses\nml_villagers\corpse_02_nml_villager.w2ent;corpse 02 nml villager
