file;cat1;cat2;cat3;id;caption;frames
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_step_up_left_to_high_sitting_leaning_sad;high standing sad step up left to high sitting leaning sad;200
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_step_up_to_high_sitting_leaning_sad_left;high standing sad step up to high sitting leaning sad left;200
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_high_sitting_sad;high standing sad to high sitting sad;186
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_high_standing_happy;high standing sad to high standing happy;131
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_high_standing_leaning_back_sad;high standing sad to high standing leaning back sad;170
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_high_standing_leaning_sad;high standing sad to high standing leaning sad;80
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_high_standing_proud;high standing sad to high standing proud;105
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_low_kneeling_devastated;high standing sad to low kneeling devastated;214
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_to_low_kneeling_devastated_2;high standing sad to low kneeling devastated 2;214
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn180_left;high standing sad turn180 left;107
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn180_left;high standing sad turn180 left;186
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn180_right;high standing sad turn180 right;148
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn180_right;high standing sad turn180 right;212
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn90_left;high standing sad turn90 left;110
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn90_left;high standing sad turn90 left;163
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn90_right;high standing sad turn90 right;112
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn90_right;high standing sad turn90 right;129
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing_sad_turn90_right_to;high standing sad turn90 right to;129
animations\man\dialogs\man_dialog_lookats.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_body_lookat;high standing2 determined body lookat;1065
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_explain_01;high standing2 determined gesture explain 01;147
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_explain_02;high standing2 determined gesture explain 02;112
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_explain_03;high standing2 determined gesture explain 03;137
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_question_01;high standing2 determined gesture question 01;122
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_question_02;high standing2 determined gesture question 02;134
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_gesture_question_03;high standing2 determined gesture question 03;87
animations\man\dialogs\man_dialog_lookats.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_head_lookat;high standing2 determined head lookat;1065
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_to_high_sitting_leaning_determined;high standing2 determined to high sitting leaning determined;164
animations\man\dialogs\man_dialog_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_to_high_standing_leaning2_determined;high standing2 determined to high standing leaning2 determined;133
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_turn180_left;high standing2 determined turn180 left;171
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_turn180_right;high standing2 determined turn180 right;172
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_turn90_left;high standing2 determined turn90 left;128
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;high_standing2_determined_turn90_right;high standing2 determined turn90 right;124
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;largebody_high_standing_determined_to_high_standing_happy;largebody high standing determined to high standing happy;105
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;largebody_high_standing_happy_to_high_standing_determined;largebody high standing happy to high standing determined;92
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;largebody_high_standing_proud_to_high_standing_aggressive;largebody high standing proud to high standing aggressive;76
animations\man\dialogs\man_dialog_standing_to_standing.w2anims;vanilla-man;dialog;high standing;largebody_high_standing_proud_to_high_standing_leaning_sad;largebody high standing proud to high standing leaning sad;81
dlc\dlc15\data\animation\man\mq1058_man_dialog.w2anims;vanilla-man;dialog;high standing;mq1058_high_standing_determined_gesture_disoriented;mq1058 high standing determined gesture disoriented;94
dlc\dlc12\data\animation\man\mq2052_man_dialog.w2anims;vanilla-man;dialog;high standing;mq2052_high_standing_determined_gesture_look_back_fast;mq2052 high standing determined gesture look back fast;201
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explain_04;high standing leaning back determined gesture explain 04;134
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explain_05;high standing leaning back determined gesture explain 05;140
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explain_06;high standing leaning back determined gesture explain 06;89
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explain_07;high standing leaning back determined gesture explain 07;172
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explaining_1;high standing leaning back determined gesture explaining 1;113
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explaining_2;high standing leaning back determined gesture explaining 2;66
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_explaining_3;high standing leaning back determined gesture explaining 3;99
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_question_taunt_1;high standing leaning back determined gesture question taunt 1;97
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_gesture_whistle;high standing leaning back determined gesture whistle;94
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_idle;high standing leaning back determined idle;416
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_to_high_standing_determined;high standing leaning back determined to high standing determined;141
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_determined_to_low_sitting_ground_leaning_back_bored;high standing leaning back determined to low sitting ground leaning back bored;303
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_sad_idle;high standing leaning back sad idle;463
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back_sad_to_high_standing_sad;high standing leaning back sad to high standing sad;124
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_count_to_three;high standing leaning back2 determined gesture count to three;298
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_crazy;high standing leaning back2 determined gesture crazy;117
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_01;high standing leaning back2 determined gesture explain 01;113
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_02;high standing leaning back2 determined gesture explain 02;66
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_03;high standing leaning back2 determined gesture explain 03;99
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_04;high standing leaning back2 determined gesture explain 04;134
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_05;high standing leaning back2 determined gesture explain 05;140
animations\man\dialogs\man_dialog_standing_leaning_back.w2anims;vanilla-man;dialog;high standing leaning;high_standing_leaning_back2_determined_gesture_explain_06;high standing leaning back2 determined gesture explain 06;89
