CAT1;CAT2;CAT3;ID;Caption;duration
geralt;group18;;590020;Really expected me to show up in a lacework ...;4.158451
geralt;group18;;590024;Argh. Damn doublet's chafing my armpits. And...;5.9642253
geralt;group18;;590040;That skull some sort of accessory? If so, yo...;4.4280457
geralt;group18;;590045;Veered off the road at high speed. Doesn't b...;3.3361437
geralt;group18;;590047;Doubt I wanna know what that is. For now, yo...;4.4002924
geralt;group18;;590067;You're gonna have to conjure up your prince,...;4.1884966
geralt;group18;;590071;Ooh, all right. I'll do it.;2.3431792
geralt;group18;;590075;Sounds tempting. So tempting I don't think I...;4.4474573
geralt;group18;;590079;Gotta transform a pumpkin into a carriage?;2.4080746
geralt;group18;;590090;It's just right.;1.2498071
geralt;group18;;590107;Even better. Found this.;2.5522149
geralt;group18;;590109;A bit. Seems she hid in some elven ruins out...;5.627223
geralt;group18;;590111;Conducted some experiments there. This might...;3.6626143
geralt;group18;;590115;Gotta say I'm curious what happened to her.....;6.4859705
geralt;group18;;590119;Promised a generous reward.;1.7963111
geralt;group18;;590124;Largely depends on what's in this.;2.2325242
geralt;group18;;590157;It's not like they said anything specific.;2.034668
geralt;group18;;590161;You're overreacting. Besides, Philippa's not...;5.116249
geralt;group18;;590165;I will. Thanks for your help.;3.1199439
geralt;group18;;590168;You're right, this could put the Redanians b...;4.3955436
geralt;group18;;590173;Good luck.;0.7702605
geralt;group18;;590175;I get that right? Philippa say she wants to ...;3.6350036
geralt;group18;;590333;Makes sense. Found agates covered in blood i...;3.506718
geralt;group18;;590357;Meaning what, exactly?;1.5222223
geralt;group18;;590599;That good or bad?;1.410284
geralt;group18;;590632;"Our" opinions? You'd join them really?;3.4554622
geralt;group18;;590649;Haven't decided... Bet Radovid would be very i...;4.4017677
geralt;group18;;590681;If I were only a foot shorter and five stone...;3.0920415
geralt;group18;;590686;For the record, I was riding a mouse.;2.281385
geralt;group18;;590696;Beef in cinnamon and cloves, roasted capon w...;4.774909
geralt;group18;;590700;Dry red. But let it breathe a little first.;3.3657901
geralt;group18;;590702;Could've just told me what this was about ri...;2.0947764
geralt;group18;;590706;If I'd known I'd get a glass of Zubarran dry...;4.4925423
geralt;group18;;590710;Think witchers suck the marrow out of drowne...;4.021518
geralt;group18;;590715;Must've cost you a small fortune. Sure you d...;3.6600466
geralt;group18;;590721;How - if you don't mind my asking? I mean, y...;5.592788
geralt;group18;;590725;All right, I'm curious. We celebrating somet...;3.5569735
geralt;group18;;590731;Not the first curse I've lifted.;2.2836628
geralt;group18;;590740;All right, let's get down to business.;2.862019
geralt;group18;;590744;Sex. That's why we're here, isn't?;2.9056213
geralt;group18;;590754;One... Two... Three... Four...;5.03733
geralt;group18;;590755;Shoddily armed for assassins.;2.097114
geralt;group18;;590768;There'd been a fire in the hideout. Philippa...;4.6116385
geralt;group18;;590772;Think Philippa tried to restore her eyesight...;2.7154741
geralt;group18;;590782;Didn't destroy that workshop, if that's what...;4.0870247
geralt;group18;;590786;Ugh, why are you even interested?;2.1263902
geralt;group18;;590792;Romantic? Thought we came here as friends.;2.9180994
geralt;group18;;590798;Sorry... There's someone else.;2.1542022
geralt;group18;;590806;This is a megascope crystal. The mages you k...;6.2744083
geralt;group18;;590818;No, wasn't in her hideout. But I found this ...;3.8848886
geralt;group18;;590828;Hmm... Why not.;2.1779542
geralt;group18;;590833;Dragon something, I bet.;1.5979644
geralt;group18;;590842;Wanna play hide-and-seek? Why not.;2.4959855
geralt;group18;;590853;Got this crystal.;1.2915734
geralt;group18;;590897;Quite the career. Underworld to serving the ...;4.1316423
geralt;group18;;590977;Listen, maybe we can make a deal. They took ...;3.4793742
geralt;group18;;590981;But see, Lugos said my trial'd be today. Don...;4.5557723
geralt;group18;;590991;Got any idea who you're dealing with?;2.0793877
geralt;group18;;590997;All right, that's enough.;1.3198768
geralt;group18;;591001;Hm... Wonder what I should do with the crystal...;2.61473
geralt;group18;;591007;I hear right? They mention the Lodge?;2.8054848
geralt;group18;;591014;Think Philippa pulled it off? Restored her e...;2.927893
geralt;group18;;591019;Margarita mentioned Ida and Francesca, then ...;4.5032444
geralt;group18;;591025;If dogs have figured it out, think I'll mana...;3.2859328
geralt;group18;;591033;They weren't sure about Triss, excluded you ...;3.4237857
geralt;group18;;591048;Yen, I've decided. I'll give the crystal to ...;3.4675474
geralt;group18;;591053;Go on, sheep. Go frolic. You've earned it.;3.092924
geralt;group18;;591055;You died for a good cause, sheep. Rest in pe...;3.8850574
geralt;group18;;591090;Bird skull... in black crystal. Why do I think...;5.331986
geralt;group18;;591136;Oh, yeah? Well, got a beast you need someone...;5.878523
geralt;group18;;591179;When'd you find the last victim?;1.9384878
geralt;group18;;591183;Any eye-witnesses to these attacks?;2.1154673
geralt;group18;;591185;Who took the contract?;1.4605558
geralt;group18;;591192;Well? What do you want?;1.4820532
geralt;group18;;591194;Know how to escape?;1.1202412
geralt;group18;;591208;Go on.;0.86697924
geralt;group18;;591214;Think I'll manage on my own.;1.6554428
geralt;group18;;591221;Sounds good.;1.0427105
geralt;group18;;591251;Danger's passed. Beast must be long gone.;2.6879911
geralt;group18;;591255;Didn't attack me.;1.2588869
geralt;group18;;591259;Tell me what happened.;1.1783265
geralt;group18;;591271;Why?;0.6829094
geralt;group18;;591308;I wanna send her away, but I've gotta bring ...;8.95757
geralt;group18;;591312;Managed to decipher it, somehow... But I need ...;3.736498
geralt;group18;;591323;Monsters must've learned by now that army su...;3.7603922
geralt;group18;;591330;Need to tend to the monster. Doubt I'll have...;6.8121123
geralt;group18;;591336;Romantics.;1.1712515
geralt;group18;;591348;Which one of you's Thomil?;1.5343162
geralt;group18;;591352;His brother asked me to come and find you.;2.0961034
geralt;group18;;591354;Need to think it over.;1.4208221
geralt;group18;;591356;White Lady can wait. Let's talk about my pay...;3.7283592
geralt;group18;;591358;Yeah, I'll take care of it... using more effec...;4.655647
geralt;group18;;591373;Gladly.;0.7085897
geralt;group18;;591376;I'll pass, thanks.;1.3844825
geralt;group18;;591401;Quite the banquet. Where'd you get all the m...;2.6041417
geralt;group18;;591445;Thanks.;0.795347
geralt;group18;;591491;What do I say? Simple - you're good as dead.;4.252703
geralt;group18;;591493;You go your way, I'll go mine.;2.112448
geralt;group18;;591497;She's avoiding me. Gotta find something that...;6.4119444
geralt;group18;;591514;Mff-mff. Hm, Zanguebarian venom. Something's...;5.485055
geralt;group18;;591548;Wouldn't 'ave done it if you'd let me in on ...;2.5242653
geralt;group18;;591551;Hmm... You could wait things out at Kaer Morhe...;2.6531765
geralt;group18;;591603;Found a wreck. It's been here a while. Wood'...;3.6691651
geralt;group18;;591650;Could it be the puss in boots?;2.0541031
geralt;group18;;591660;Got something. A Skelliger's buckler. Clan H...;3.846903
geralt;group18;;591665;Longship belonged to Clan Dimun.;2.0363922
geralt;group18;;591687;Rather talk. About what happened at Fyresdal...;4.0120053
geralt;group18;;591705;And they say violence is never the answer...;2.6200635
geralt;group18;;591723;Think that's a... swallow.;2.9774115
geralt;group18;;591734;Men from Faroe attacked this ship.;2.1121159
geralt;group18;;591736;Arrows stuck in the side. The kind Faroe fol...;3.217692
geralt;group18;;591737;A man's skeleton... Somebody pinned his skull ...;4.3846292
geralt;group18;;591871;There better be one. Or you'll feel the invi...;7.6164527
geralt;group18;;591880;Relax, I'll help you. Small businesses are t...;7.148064
geralt;group18;;591882;Make it worth my while and I will. Demand fo...;8.21475
geralt;group18;;591884;Lemme think about it. I'll let you know.;2.863759
geralt;group18;;591895;Look who's talking! I know you're a doppler....;4.2250533
geralt;group18;;591940;Thing is, you attacked me. Unprovoked. So th...;5.7540426
geralt;group18;;591961;Maybe she went to the neighboring village, f...;3.1576154
geralt;group18;;591966;Tried looking for her?;1.2327504
geralt;group18;;591974;I'll look in the woods, you might've missed ...;3.3307016
geralt;group18;;592029;Ask around, too. She have any friends?;2.902806
geralt;group18;;592033;Thanks. I'll try to find her... but no promise...;3.654325
geralt;group18;;592035;You have my sympathies. Farewell.;2.689248
geralt;group18;;592036;Got a chest, really old. Must've fell off th...;3.694941
geralt;group18;;592037;Now that's what I call war booty...;2.4396393
geralt;group18;;592040;What're you doing here? Shouldn't be in the ...;3.2694798
geralt;group18;;592113;Sorry to have to tell you - your wife's dead...;6.9777718
geralt;group18;;592141;I'm sorry.;0.99580353
geralt;group18;;592150;Thank you. And... take care. It gets easier.;5.1254926
geralt;group18;;592152;Keep it. News I brought you isn't worth your...;3.1254811
geralt;group18;;592179;Who rips their own clothes off, leaves 'em i...;3.055569
geralt;group18;;592187;Maybe find something else on the ground.;1.9917259
geralt;group18;;592217;He say what his name was?;1.6936493
geralt;group18;;592249;He say what he wanted with Ciri?;1.9419599
geralt;group18;;592251;He leave any message for her?;1.6998317
geralt;group18;;592270;Of course.;1.1612049
geralt;group18;;592333;So you know where to find him?;1.7206442
geralt;group18;;592362;Why? Think I'll have trouble finding this pl...;2.7213612
geralt;group18;;592476;Meaning we didn't actually have to meander a...;3.3050778
geralt;group18;;592508;No clan. I'm from the Continent.;2.6583593
geralt;group18;;592530;Geralt of Rivia. Witcher.;2.2455757
geralt;group18;;592595;Don't have time to go back and forth on this...;4.7933326
geralt;group18;;592613;You underestimate me.;1.5639359
geralt;group18;;592616;"Something" doesn't do it justice. A huge cr...;4.8776226
geralt;group18;;592621;No djinn here, but there's something you oug...;2.816377
geralt;group18;;592623;Half a seal.;1.3384964
geralt;group18;;592627;Transverse cut through the pelvis. Surgical ...;5.7070327
geralt;group18;;592629;Silver, pearl-encrusted cutlery... Ship belong...;4.7752886
geralt;group18;;592630;Hmm... Something cut this basket exactly in ha...;3.574074
geralt;group18;;592718;You insane?! Stand back! He's dangerous!;2.7310407
geralt;group18;;592725;Think we need to talk...;1.6384887
geralt;group18;;592736;I killed the monster from the lighthouse, th...;4.492136
geralt;group18;;592744;I'm to be judged by somebody you yourselves ...;3.0294843
geralt;group18;;592748;Fine. Lead the way.;2.010544
geralt;group18;;592817;Lycanthropy can afflict anyone. But it is a ...;5.002803
geralt;group18;;592823;What is this nonsense?;1.680325
geralt;group18;;592825;Not till I find out what's going on here.;2.4156454
geralt;group18;;592855;Hm. Got a navigator with them.;2.5716014
geralt;group18;;592863;She seem strange lately? Any idea where she ...;3.1959698
geralt;group18;;592884;Known also as the Butcher of Blaviken.;2.3014462
geralt;group18;;592898;Wild Hunt's teleportation magic is different...;6.643943
geralt;group18;;592901;It's sharp, better not.;1.7087744
geralt;group18;;592903;Need to talk to your father.;1.3650794
geralt;group18;;592949;No, that's why I'm here. She maybe tell you ...;4.7994003
geralt;group18;;592978;Sorry to hear that...;1.2021964
geralt;group18;;592992;Hmm. Cuts... made with long claws. Flesh torn ...;6.330499
geralt;group18;;593023;She say where she was going?;1.4333055
geralt;group18;;593051;This is getting interesting...;1.6057317
geralt;group18;;593059;Run!;0.6546236
geralt;group18;;593114;Rather not be anyone's debtor.;1.9217889
geralt;group18;;593118;If you can get the guard to do that, why're ...;3.0168595
geralt;group18;;593124;This is between the two of you. I refuse to ...;6.1724777
geralt;group18;;593135;My sympathies. So long.;1.9901505
geralt;group18;;593148;They say every prisoner's got a secret. But ...;5.464803
geralt;group18;;593150;Fine. I'll do as you say.;1.8388038
geralt;group18;;593152;So what happened at Fyresdal?;1.9228424
geralt;group18;;593170;What happened to him?;0.89078635
geralt;group18;;593178;Looks like a laboratory.;1.4252026
geralt;group18;;593179;Mage must've slept here.;1.4863086
geralt;group18;;593226;What'll that leave you with?;1.2503201
geralt;group18;;593297;"Mystery of Mysteries" - Agnes of Glanville.;3.438105
geralt;group18;;593299;"Elemental Empires" - by Gianbattista.;3.0491002
geralt;group18;;593442;Yen, think you should see this.;1.9734284
geralt;group18;;593594;It'll cost you. Scratch my back, I'll scratc...;4.162408
geralt;group18;;593596;Hey, good folk! Wanna hear what our brave gu...;4.561905
geralt;group18;;593602;From Simun Brambling. He promised to forget ...;4.475678
geralt;group18;;593641;No, go on. I wanna hear this.;2.553784
geralt;group18;;593658;Letho?!;0.6718253
geralt;group18;;593665;Who's "them"?;0.96134824
geralt;group18;;593668;"Them"? You know I work alone. Question is, ...;4.093422
geralt;group18;;593680;Came here by accident, actually.;1.6072006
geralt;group18;;593684;Well, got nothing to fear from me.;1.7757028
geralt;group18;;593725;Hiding in a place overrun by monsters - good...;3.0539095
geralt;group18;;593729;Assassins?;0.83681345
geralt;group18;;593731;Who'd you piss off this time?;1.5663596
geralt;group18;;593736;Now I understand all the traps.;1.8389969
geralt;group18;;593751;Louis?;0.6584971
geralt;group18;;593756;You've grown careless. Let yourself be drawn...;3.414488
geralt;group18;;593765;So maybe those men down below wound up here ...;3.38027
geralt;group18;;593790;You know I don't have that kinda coin. Unles...;5.0249424
geralt;group18;;593794;Lemme pay in installments. Witchers live lon...;7.283135
geralt;group18;;593800;Nice gesture. Though I'm guessing it doesn't...;3.1373003
geralt;group18;;593802;Why the theatrics? If you wanted to hire a w...;5.128795
